LOG1473 : Logger results;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);
;;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;
;;1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];Audio
No;Date & time;20 Hz;25 Hz;31.5 Hz;40 Hz;50 Hz;63 Hz;80 Hz;100 Hz;125 Hz;160 Hz;200 Hz;250 Hz;315 Hz;400 Hz;500 Hz;630 Hz;800 Hz;1000 Hz;1250 Hz;1600 Hz;2000 Hz;2500 Hz;3150 Hz;4000 Hz;5000 Hz;6300 Hz;8000 Hz;10000 Hz;12500 Hz;16000 Hz;20000 Hz;Total A;Total C;Total Z;
1;1-1-2012 1:24:02.200;40,5;35,4;31,8;32;37,7;38,1;41,8;43,7;45,2;50;45,8;51,6;51,7;58,9;58,8;64,8;64,4;64,1;67,1;76,3;77,1;88,9;86,2;82,8;82,6;82,8;81,6;80,8;68,1;66,9;59,7;94,7;93,1;94;1
2;1-1-2012 1:24:02.400;43,9;38,1;42,5;32,7;40,7;40,8;41,7;43,1;49,4;50,9;51,6;52,1;53,6;58,2;61,2;66,9;66,6;68,3;69,7;77,3;80,1;90,3;87,4;85,5;84,5;84,3;80,9;79,3;70,2;68,8;64,5;95,6;94;94,7;1
3;1-1-2012 1:24:02.600;45,8;40,5;42,6;41;40;43;44,2;45,9;50,2;51,8;56,4;55,2;56,5;59,2;62,9;68,9;69,5;70,9;72,3;78,9;82,8;92,1;89,4;87,4;87,6;86,3;82,6;80,1;73,3;72;67,8;97,5;95,8;96,6;1
4;1-1-2012 1:24:02.800;44,2;42,9;45,6;41,9;37,3;45;46,5;46,9;51;51,4;55,5;55,8;58,6;60,4;64,3;69,7;70,3;71,9;73,2;79,5;83;92,6;90;87,5;88,2;87,9;84;80,8;76,6;75,7;69,5;98,1;96,4;97,3;1
5;1-1-2012 1:24:03.000;44,5;39,4;42,2;40;40,7;42,4;44,6;49,3;52,1;54,5;54,9;56,3;57,5;59,9;65;68,7;69,6;70,7;73,1;80,7;82,8;92,7;89,5;88,1;88,7;88;84,3;82,1;76,6;75,8;69;98,2;96,5;97,4;1
