;;Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM)
;;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave
;;1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB]
No;Date & time;20.0 Hz;25.0 Hz;31.5 Hz;40.0 Hz;50 Hz;63 Hz;80 Hz;100 Hz;125 Hz;160 Hz;200 Hz;250 Hz;315 Hz;400 Hz;500 Hz;630 Hz;800 Hz;1000 Hz;1250 Hz;1600 Hz;2000 Hz;2500 Hz;3150 Hz;4000 Hz;5000 Hz;6300 Hz;8000 Hz;10000 Hz;12500 Hz;16000 Hz;20000 Hz;Total A;Total C;Total Z
48;13-3-2015 16:12:09.600;24,5;29,1;23,1;20,8;22,8;13,8;13,4;13;12,6;16;17,3;29;33,4;35,6;29,9;35,6;41,6;49,6;48,6;44,8;52,9;63;69,3;68,4;68,4;76,2;75,5;78,6;73;68,2;66,9;81,8;79,9;83
49;13-3-2015 16:12:09.800;24,7;25,5;26,6;24,6;22,9;18,6;15,8;10,8;11,5;15,1;14,2;27,9;34,4;36,5;29,6;36,2;41,2;49,9;48,4;44,3;53,6;64,1;70,2;67,6;70,1;78,6;76,2;78,9;73,7;69,5;68,3;82,9;81;84
50;13-3-2015 16:12:10.000;27,6;28,2;26,2;24,7;21,2;19,7;16,4;11,5;12,6;12,1;11,5;28;34;36;31;35,3;41,1;49,9;48,4;43,5;53,2;62,8;68,6;65,6;65,6;73,9;75,3;76,9;70,8;67,4;65,6;80,2;78,3;81,5
51;13-3-2015 16:12:10.200;28,6;29,4;24,3;19,1;19,8;20,1;17,2;14,8;11,5;12,6;12,6;28,1;33,8;35,1;30,6;35,6;40,6;49,9;49,2;43,5;53,3;60;67,6;62,8;61,7;69,6;74,2;74,8;68,4;65,2;63,5;78;76,2;79,4
52;13-3-2015 16:12:10.400;25,7;28;23;17,6;22,1;17,5;19,6;17,2;14,8;15,6;13;26,6;33,5;35,7;30,3;35,5;40,8;50;49,3;42,9;53,4;55,7;68,7;61,3;58,3;63,7;70,9;69,9;63,8;60,3;59,9;75;73,2;75,9
53;13-3-2015 16:12:10.600;24,9;26;19,5;21,8;22,4;18,3;15,8;16,2;14,5;12,6;15,3;27,9;34;34,9;30,9;35,7;40,5;50,2;49,8;42,3;53,7;54,5;67,9;60,8;57,5;60,3;71,7;69;63,7;60,3;60;74,7;72,9;75,6
54;13-3-2015 16:12:10.800;26,9;29,2;18,9;22,2;22,3;18,8;16,6;16;13;13,4;15,1;27,7;32,7;35,3;31;36,7;41,5;49,7;49,4;43,5;53,7;53,7;69,8;58,3;55,7;57,6;71,5;66,4;60,8;58;59,2;74,7;72,9;75,1
55;13-3-2015 16:12:11.000;26;28;20,3;17,8;21;16,2;16,6;16;13,8;12,6;14,8;27,3;31,8;36;31,4;35,5;40,6;49,3;48,8;43,3;53,7;57,9;70,5;64,3;61,3;61;75,5;73,7;67,4;64,3;63,7;78,1;76,3;79,3
56;13-3-2015 16:12:11.200;26,3;23,6;18,3;17;21,8;17,2;15,1;14,2;12,6;11,5;13,8;26,3;32,7;36,7;30,7;35,9;40,3;49,9;48,9;43,4;52,1;56,6;67,6;62,3;60,1;59,8;76,3;71,3;68,3;63,4;61,9;77,5;75,6;78,7
57;13-3-2015 16:12:11.400;26,5;19,5;18,9;21,5;23,5;17,8;16,4;14,2;13,4;12,6;12,6;25,2;32,8;36,4;29,8;37;40,7;49,8;48,9;43,2;52,4;58;69,8;66,3;62,3;62;75,1;73,7;69;65,2;64,1;78,1;76,2;79,3
