LOG128 : Logger results;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM)
;;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave
;;1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB]
No;Date & time;20.0 Hz;25.0 Hz;31.5 Hz;40.0 Hz;50 Hz;63 Hz;80 Hz;100 Hz;125 Hz;160 Hz;200 Hz;250 Hz;315 Hz;400 Hz;500 Hz;630 Hz;800 Hz;1000 Hz;1250 Hz;1600 Hz;2000 Hz;2500 Hz;3150 Hz;4000 Hz;5000 Hz;6300 Hz;8000 Hz;10000 Hz;12500 Hz;16000 Hz;20000 Hz;Total A;Total C;Total Z
1;13-3-2015 15:55:46.200;33;16,2;18,2;20,9;15,8;23,1;19,4;16,6;12,1;13;13;25,6;31;34,2;30;35;39,8;48,3;51;40,4;43,6;45,9;42,7;40,1;32,4;30,4;28,3;27,8;23;24;19,4;56,5;55,6;56
2;13-3-2015 15:55:46.400;32,8;20;18,7;19,7;21,3;20,8;17,3;13;14,2;13;12,1;26,2;30,7;34,6;30,8;33,9;41,4;49,7;49,6;39,5;44,3;47,1;43,1;39,4;33,5;31,7;28;29,2;24,1;23,5;19,9;55,8;55,2;55,4
3;13-3-2015 15:55:46.600;31,7;23,7;20,7;19,1;23,5;19,5;16,2;15,1;12,6;12,1;13,4;24,2;30;33,9;31,4;34,3;41;50;49,3;40,4;44,3;48,6;44,5;39,6;34;33,5;30,2;30,8;25,7;26;21,9;56,1;55,3;55,6
4;13-3-2015 15:55:46.800;33,5;21,3;22,2;17,6;21,6;19,3;16;14,5;12,1;12,6;14,5;25,6;30,1;33,9;30,8;34,4;41,8;49,8;48,3;40,3;44,1;47,7;43,8;40;33,9;32,6;29,6;30,7;25,1;24,5;21,7;55,5;54,8;55,1
5;13-3-2015 15:55:47.000;35,3;19,7;22,8;21;23,5;20,1;16,6;13,8;11,5;15,1;12,1;26,3;30,7;34,3;29,7;34,8;41,6;49,7;48,4;39,8;44,6;47,3;44;40,6;36,1;31,5;29,6;31,7;26,5;25,5;22,2;55,5;54,8;55
6;13-3-2015 15:55:47.200;34,5;21,4;21,7;21,7;23,1;19,5;15,1;14,5;13;10,8;10;26;33,8;35,1;29,6;33;40,9;49,6;48,3;40;44,8;46,7;43,6;40,6;36,2;31;30,2;31,4;26;24,1;20,7;55,3;54,6;54,9
7;13-3-2015 15:55:47.400;34,6;22,8;22,4;19,7;19,7;17,9;16,2;14,2;10,8;10;11,5;25,9;33;35,3;29,8;33,3;41,7;49,8;48,4;39,5;44,5;46,8;44;40,9;36,9;31,4;29;31,8;25,7;24,1;21,7;55,4;54,8;55
