LOG127 : Logger results;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM);Ch1 (SLM)
;;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave;1/3 Octave
;;1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB];1/3 Oct LEQ [dB]
No;Date & time;20.0 Hz;25.0 Hz;31.5 Hz;40.0 Hz;50 Hz;63 Hz;80 Hz;100 Hz;125 Hz;160 Hz;200 Hz;250 Hz;315 Hz;400 Hz;500 Hz;630 Hz;800 Hz;1000 Hz;1250 Hz;1600 Hz;2000 Hz;2500 Hz;3150 Hz;4000 Hz;5000 Hz;6300 Hz;8000 Hz;10000 Hz;12500 Hz;16000 Hz;20000 Hz;Total A;Total C;Total Z
1;13-3-2015 15:55:16.200;32,5;27,3;18,5;17;24,8;18,6;18,2;18,3;14,5;17,6;15,3;12,1;12,1;10;11,5;21,1;19,1;18,5;17,6;19,5;24,3;26,1;28;27,2;25,8;20;22,5;24,5;19,5;17,9;20,3;34,3;34,1;37,8
2;13-3-2015 15:55:16.400;32,3;25;21,9;18,3;23,1;20,4;16,6;13,8;14,5;17,2;14,5;20,9;28,4;30,4;28;32,4;36,3;42,6;44;40,2;41,5;48;45,9;39,6;37,1;32,1;32;32;27,8;23,5;19,9;53,8;52,7;53,1
3;13-3-2015 15:55:16.600;32,6;23,2;24,9;26;22,3;25,9;15,6;13,4;21,3;17,8;14,5;24,4;33,3;35,9;31,1;33,8;40,7;50;48,7;40,8;45,9;49,6;45,9;40,7;35,5;32;33,5;33,1;28,1;24,6;22,3;56,5;55,7;56
4;13-3-2015 15:55:16.800;35,1;28,3;28,6;28,2;25,6;25,7;17,5;14,2;17;14,5;14,2;25,4;32,5;36,3;31,3;34;41;50,2;49,7;40,3;45,9;49,1;45,3;41;37,9;37;37,3;40,7;36,4;33,3;32,6;56,8;56;56,4
5;13-3-2015 15:55:17.000;34,7;28,5;26,4;23,6;24,9;23,8;16,6;14,5;14,8;14,8;13,4;26,8;31,3;36,1;30,3;34,9;40,9;50,2;49,9;40,5;45,9;48,8;44,4;40,1;36,7;35,4;35,5;38,9;34,3;31,4;30,5;56,6;55,8;56,1
6;13-3-2015 15:55:17.200;33,5;25,6;23,2;20,3;20,4;20,8;17;15,3;13,4;14,2;13;25,3;32,3;36,2;29,9;34,7;41,2;50,1;49,6;40,8;44,7;48,3;43,9;40,1;35,4;33,3;31,1;34,7;32,6;29,3;25,7;56,2;55,5;55,7
7;13-3-2015 15:55:17.400;33,1;23,7;19,7;16;22,4;18,9;15,6;13,4;13;15,6;11,5;26,6;32;36,7;32,5;34,4;42,2;50,9;49,6;40,5;45,1;48,7;44,1;40,5;35,1;33,2;28,6;33,1;32,4;31,8;23,1;56,4;55,8;56
